ma_nganh,ten_nganh,ma_to_hop,nam,diem_thi_sinh,diem_cong_kv,khu_vuc,diem_chuan_2023,diem_chuan_2024,diem_chuan_2025,ket_qua,trung_binh_3nam,xu_huong_24_25,chenh_lech
7720701,Y tế công cộng,B00,2025,14.59,0.5,KV2,17.59,18.48,16.61,0,17.56,-1.870000000000001,-2.969999999999999
7720701,Y tế công cộng,B00,2024,17.59,0.0,KV3,17.59,18.48,16.61,0,17.56,-1.870000000000001,0.0300000000000011
7720701,Y tế công cộng,B00,2025,14.73,0.5,KV2,17.59,18.48,16.61,0,17.56,-1.870000000000001,-2.8299999999999983
7720701,Y tế công cộng,B00,2023,15.96,0.25,KV2NT,17.59,18.48,16.61,0,17.56,-1.870000000000001,-1.599999999999998
7720701,Y tế công cộng,B00,2023,17.45,0.5,KV2,17.59,18.48,16.61,0,17.56,-1.870000000000001,-0.1099999999999994
7720701,Y tế công cộng,B00,2023,18.39,0.0,KV3,17.59,18.48,16.61,1,17.56,-1.870000000000001,0.8300000000000018
7720701,Y tế công cộng,B00,2024,18.39,0.25,KV2NT,17.59,18.48,16.61,0,17.56,-1.870000000000001,0.8300000000000018
7720701,Y tế công cộng,B00,2023,14.11,0.0,KV3,17.59,18.48,16.61,0,17.56,-1.870000000000001,-3.4499999999999997
7720701,Y tế công cộng,B00,2023,15.32,0.5,KV2,17.59,18.48,16.61,0,17.56,-1.870000000000001,-2.2399999999999984
7720701,Y tế công cộng,B00,2023,18.89,0.0,KV3,17.59,18.48,16.61,1,17.56,-1.870000000000001,1.3300000000000018
7720701,Y tế công cộng,D01,2023,15.44,0.0,KV3,16.15,20.9,18.57,0,18.54,-2.3299999999999983,-3.1
7720701,Y tế công cộng,D01,2024,22.82,0.25,KV2NT,16.15,20.9,18.57,1,18.54,-2.3299999999999983,4.280000000000001
7720701,Y tế công cộng,D01,2024,21.22,0.0,KV3,16.15,20.9,18.57,1,18.54,-2.3299999999999983,2.68
7720701,Y tế công cộng,D01,2025,21.42,0.25,KV2NT,16.15,20.9,18.57,1,18.54,-2.3299999999999983,2.8800000000000026
7720701,Y tế công cộng,D01,2024,18.78,0.5,KV2,16.15,20.9,18.57,0,18.54,-2.3299999999999983,0.240000000000002
7720701,Y tế công cộng,D01,2024,22.35,0.0,KV3,16.15,20.9,18.57,1,18.54,-2.3299999999999983,3.8100000000000014
7720701,Y tế công cộng,D01,2025,20.41,0.0,KV3,16.15,20.9,18.57,1,18.54,-2.3299999999999983,1.870000000000001
7720701,Y tế công cộng,D01,2025,21.53,0.5,KV2,16.15,20.9,18.57,1,18.54,-2.3299999999999983,2.990000000000002
7720701,Y tế công cộng,D01,2025,20.56,0.25,KV2NT,16.15,20.9,18.57,1,18.54,-2.3299999999999983,2.02
7720701,Y tế công cộng,D01,2023,15.08,0.75,KV1,16.15,20.9,18.57,0,18.54,-2.3299999999999983,-3.459999999999999
7720701,Y tế công cộng,D07,2025,14.76,0.5,KV2,14.28,15.0,15.4,0,14.893333333333333,0.4000000000000003,-0.1333333333333328
7720701,Y tế công cộng,D07,2023,13.62,0.0,KV3,14.28,15.0,15.4,0,14.893333333333333,0.4000000000000003,-1.2733333333333334
7720701,Y tế công cộng,D07,2025,13.52,0.5,KV2,14.28,15.0,15.4,0,14.893333333333333,0.4000000000000003,-1.373333333333333
7720701,Y tế công cộng,D07,2023,15.23,0.75,KV1,14.28,15.0,15.4,1,14.893333333333333,0.4000000000000003,0.3366666666666678
7720701,Y tế công cộng,D07,2025,18.8,0.5,KV2,14.28,15.0,15.4,1,14.893333333333333,0.4000000000000003,3.906666666666668
7720701,Y tế công cộng,D07,2023,16.37,0.5,KV2,14.28,15.0,15.4,1,14.893333333333333,0.4000000000000003,1.4766666666666683
7720701,Y tế công cộng,D07,2023,16.44,0.75,KV1,14.28,15.0,15.4,1,14.893333333333333,0.4000000000000003,1.5466666666666686
7720701,Y tế công cộng,D07,2023,16.79,0.75,KV1,14.28,15.0,15.4,1,14.893333333333333,0.4000000000000003,1.8966666666666665
7720701,Y tế công cộng,D07,2024,18.74,0.75,KV1,14.28,15.0,15.4,1,14.893333333333333,0.4000000000000003,3.846666666666666
7720701,Y tế công cộng,D07,2023,16.07,0.75,KV1,14.28,15.0,15.4,1,14.893333333333333,0.4000000000000003,1.1766666666666676
7720701,Y tế công cộng,D08,2025,14.5,0.25,KV2NT,15.42,15.0,14.5,1,14.973333333333334,-0.5,-0.4733333333333345
7720701,Y tế công cộng,D08,2025,15.88,0.5,KV2,15.42,15.0,14.5,1,14.973333333333334,-0.5,0.9066666666666664
7720701,Y tế công cộng,D08,2025,12.7,0.75,KV1,15.42,15.0,14.5,0,14.973333333333334,-0.5,-2.273333333333335
7720701,Y tế công cộng,D08,2024,10.25,0.5,KV2,15.42,15.0,14.5,0,14.973333333333334,-0.5,-4.723333333333335
7720701,Y tế công cộng,D08,2023,15.55,0.0,KV3,15.42,15.0,14.5,1,14.973333333333334,-0.5,0.5766666666666662
7720701,Y tế công cộng,D08,2023,18.0,0.75,KV1,15.42,15.0,14.5,1,14.973333333333334,-0.5,3.026666666666665
7720701,Y tế công cộng,D08,2025,14.96,0.75,KV1,15.42,15.0,14.5,1,14.973333333333334,-0.5,-0.0133333333333336
7720701,Y tế công cộng,D08,2024,16.3,0.75,KV1,15.42,15.0,14.5,1,14.973333333333334,-0.5,1.3266666666666662
7720701,Y tế công cộng,D08,2025,16.73,0.5,KV2,15.42,15.0,14.5,1,14.973333333333334,-0.5,1.756666666666666
7720701,Y tế công cộng,D08,2025,15.63,0.25,KV2NT,15.42,15.0,14.5,1,14.973333333333334,-0.5,0.6566666666666663
7720802,Quản lý bệnh viện,B00,2023,14.37,0.0,KV3,15.0,15.33,16.0,0,15.443333333333332,0.6699999999999999,-1.073333333333334
7720802,Quản lý bệnh viện,B00,2024,14.7,0.5,KV2,15.0,15.33,16.0,0,15.443333333333332,0.6699999999999999,-0.7433333333333341
7720802,Quản lý bệnh viện,B00,2024,19.91,0.5,KV2,15.0,15.33,16.0,1,15.443333333333332,0.6699999999999999,4.466666666666667
7720802,Quản lý bệnh viện,B00,2024,17.67,0.25,KV2NT,15.0,15.33,16.0,1,15.443333333333332,0.6699999999999999,2.2266666666666683
7720802,Quản lý bệnh viện,B00,2023,9.55,0.0,KV3,15.0,15.33,16.0,0,15.443333333333332,0.6699999999999999,-5.893333333333333
7720802,Quản lý bệnh viện,B00,2025,14.44,0.25,KV2NT,15.0,15.33,16.0,0,15.443333333333332,0.6699999999999999,-1.003333333333334
7720802,Quản lý bệnh viện,B00,2023,14.64,0.75,KV1,15.0,15.33,16.0,0,15.443333333333332,0.6699999999999999,-0.8033333333333328
7720802,Quản lý bệnh viện,B00,2025,15.96,0.25,KV2NT,15.0,15.33,16.0,0,15.443333333333332,0.6699999999999999,0.5166666666666675
7720802,Quản lý bệnh viện,B00,2025,18.35,0.0,KV3,15.0,15.33,16.0,1,15.443333333333332,0.6699999999999999,2.906666666666668
7720802,Quản lý bệnh viện,B00,2024,17.69,0.5,KV2,15.0,15.33,16.0,1,15.443333333333332,0.6699999999999999,2.246666666666668
7720802,Quản lý bệnh viện,C00,2025,14.22,0.25,KV2NT,16.18,15.0,15.0,0,15.393333333333333,0.0,-1.173333333333332
7720802,Quản lý bệnh viện,C00,2025,15.26,0.25,KV2NT,16.18,15.0,15.0,1,15.393333333333333,0.0,-0.1333333333333328
7720802,Quản lý bệnh viện,C00,2024,14.45,0.0,KV3,16.18,15.0,15.0,0,15.393333333333333,0.0,-0.9433333333333334
7720802,Quản lý bệnh viện,C00,2023,15.69,0.0,KV3,16.18,15.0,15.0,0,15.393333333333333,0.0,0.2966666666666668
7720802,Quản lý bệnh viện,C00,2025,17.72,0.5,KV2,16.18,15.0,15.0,1,15.393333333333333,0.0,2.326666666666666
7720802,Quản lý bệnh viện,C00,2025,15.33,0.5,KV2,16.18,15.0,15.0,1,15.393333333333333,0.0,-0.0633333333333325
7720802,Quản lý bệnh viện,C00,2024,11.42,0.5,KV2,16.18,15.0,15.0,0,15.393333333333333,0.0,-3.9733333333333327
7720802,Quản lý bệnh viện,C00,2023,18.9,0.5,KV2,16.18,15.0,15.0,1,15.393333333333333,0.0,3.506666666666666
7720802,Quản lý bệnh viện,C00,2023,13.99,0.0,KV3,16.18,15.0,15.0,0,15.393333333333333,0.0,-1.4033333333333324
7720802,Quản lý bệnh viện,C00,2025,16.61,0.75,KV1,16.18,15.0,15.0,1,15.393333333333333,0.0,1.2166666666666668
7720802,Quản lý bệnh viện,D01,2024,17.9,0.0,KV3,15.01,15.0,15.8,1,15.27,0.8000000000000007,2.629999999999997
7720802,Quản lý bệnh viện,D01,2023,14.71,0.5,KV2,15.01,15.0,15.8,0,15.27,0.8000000000000007,-0.5600000000000005
7720802,Quản lý bệnh viện,D01,2024,16.14,0.75,KV1,15.01,15.0,15.8,1,15.27,0.8000000000000007,0.8699999999999992
7720802,Quản lý bệnh viện,D01,2023,16.35,0.5,KV2,15.01,15.0,15.8,1,15.27,0.8000000000000007,1.08
7720802,Quản lý bệnh viện,D01,2023,15.18,0.0,KV3,15.01,15.0,15.8,1,15.27,0.8000000000000007,-0.0900000000000016
7720802,Quản lý bệnh viện,D01,2024,16.29,0.5,KV2,15.01,15.0,15.8,1,15.27,0.8000000000000007,1.0199999999999978
7720802,Quản lý bệnh viện,D01,2023,18.15,0.75,KV1,15.01,15.0,15.8,1,15.27,0.8000000000000007,2.879999999999997
7720802,Quản lý bệnh viện,D01,2025,18.59,0.75,KV1,15.01,15.0,15.8,1,15.27,0.8000000000000007,3.3199999999999985
7720802,Quản lý bệnh viện,D01,2023,14.08,0.5,KV2,15.01,15.0,15.8,0,15.27,0.8000000000000007,-1.1900000000000013
7720802,Quản lý bệnh viện,D01,2024,14.91,0.0,KV3,15.01,15.0,15.8,0,15.27,0.8000000000000007,-0.3600000000000012
7760101,Công tác xã hội,A00,2025,30.0,0.75,KV1,19.12,20.99,39.84,0,26.65,18.850000000000005,3.349999999999998
7760101,Công tác xã hội,A00,2023,20.69,0.0,KV3,19.12,20.99,39.84,1,26.65,18.850000000000005,-5.960000000000001
7760101,Công tác xã hội,A00,2025,30.0,0.75,KV1,19.12,20.99,39.84,0,26.65,18.850000000000005,3.349999999999998
7760101,Công tác xã hội,A00,2023,21.47,0.75,KV1,19.12,20.99,39.84,1,26.65,18.850000000000005,-5.180000000000003
7760101,Công tác xã hội,A00,2024,22.86,0.0,KV3,19.12,20.99,39.84,1,26.65,18.850000000000005,-3.7900000000000023
7760101,Công tác xã hội,A00,2025,30.0,0.75,KV1,19.12,20.99,39.84,0,26.65,18.850000000000005,3.349999999999998
7760101,Công tác xã hội,A00,2023,16.78,0.25,KV2NT,19.12,20.99,39.84,0,26.65,18.850000000000005,-9.87
7760101,Công tác xã hội,A00,2025,30.0,0.0,KV3,19.12,20.99,39.84,0,26.65,18.850000000000005,3.349999999999998
7760101,Công tác xã hội,A00,2025,30.0,0.5,KV2,19.12,20.99,39.84,0,26.65,18.850000000000005,3.349999999999998
7760101,Công tác xã hội,A00,2024,22.38,0.5,KV2,19.12,20.99,39.84,1,26.65,18.850000000000005,-4.270000000000003
7760101,Công tác xã hội,A01,2024,21.66,0.5,KV2,20.27,22.89,21.21,0,21.456666666666667,-1.6799999999999995,0.2033333333333331
7760101,Công tác xã hội,A01,2024,22.5,0.0,KV3,20.27,22.89,21.21,0,21.456666666666667,-1.6799999999999995,1.043333333333333
7760101,Công tác xã hội,A01,2025,20.74,0.25,KV2NT,20.27,22.89,21.21,0,21.456666666666667,-1.6799999999999995,-0.7166666666666686
7760101,Công tác xã hội,A01,2025,25.98,0.0,KV3,20.27,22.89,21.21,1,21.456666666666667,-1.6799999999999995,4.523333333333333
7760101,Công tác xã hội,A01,2023,18.43,0.75,KV1,20.27,22.89,21.21,0,21.456666666666667,-1.6799999999999995,-3.0266666666666677
7760101,Công tác xã hội,A01,2024,21.58,0.25,KV2NT,20.27,22.89,21.21,0,21.456666666666667,-1.6799999999999995,0.1233333333333313
7760101,Công tác xã hội,A01,2023,20.94,0.75,KV1,20.27,22.89,21.21,1,21.456666666666667,-1.6799999999999995,-0.5166666666666657
7760101,Công tác xã hội,A01,2023,22.41,0.75,KV1,20.27,22.89,21.21,1,21.456666666666667,-1.6799999999999995,0.9533333333333333
7760101,Công tác xã hội,A01,2023,18.86,0.5,KV2,20.27,22.89,21.21,0,21.456666666666667,-1.6799999999999995,-2.596666666666668
7760101,Công tác xã hội,A01,2023,20.69,0.5,KV2,20.27,22.89,21.21,1,21.456666666666667,-1.6799999999999995,-0.7666666666666657
7760101,Công tác xã hội,B00,2025,16.3,0.25,KV2NT,19.0,21.5,17.12,0,19.206666666666667,-4.379999999999999,-2.9066666666666663
7760101,Công tác xã hội,B00,2025,14.14,0.25,KV2NT,19.0,21.5,17.12,0,19.206666666666667,-4.379999999999999,-5.066666666666666
7760101,Công tác xã hội,B00,2024,21.3,0.25,KV2NT,19.0,21.5,17.12,0,19.206666666666667,-4.379999999999999,2.0933333333333337
7760101,Công tác xã hội,B00,2024,24.65,0.5,KV2,19.0,21.5,17.12,1,19.206666666666667,-4.379999999999999,5.443333333333332
7760101,Công tác xã hội,B00,2024,19.45,0.75,KV1,19.0,21.5,17.12,0,19.206666666666667,-4.379999999999999,0.2433333333333323
7760101,Công tác xã hội,B00,2025,16.65,0.75,KV1,19.0,21.5,17.12,0,19.206666666666667,-4.379999999999999,-2.5566666666666684
7760101,Công tác xã hội,B00,2024,24.69,0.0,KV3,19.0,21.5,17.12,1,19.206666666666667,-4.379999999999999,5.483333333333334
7760101,Công tác xã hội,B00,2023,19.22,0.75,KV1,19.0,21.5,17.12,1,19.206666666666667,-4.379999999999999,0.0133333333333318
7760101,Công tác xã hội,B00,2024,18.89,0.5,KV2,19.0,21.5,17.12,0,19.206666666666667,-4.379999999999999,-0.3166666666666664
7760101,Công tác xã hội,B00,2024,19.13,0.25,KV2NT,19.0,21.5,17.12,0,19.206666666666667,-4.379999999999999,-0.0766666666666679
7760101,Công tác xã hội,C00,2023,17.78,0.5,KV2,19.12,20.93,19.05,0,19.7,-1.879999999999999,-1.9199999999999984
7760101,Công tác xã hội,C00,2024,23.64,0.75,KV1,19.12,20.93,19.05,1,19.7,-1.879999999999999,3.940000000000001
7760101,Công tác xã hội,C00,2023,18.79,0.0,KV3,19.12,20.93,19.05,0,19.7,-1.879999999999999,-0.91
7760101,Công tác xã hội,C00,2023,18.66,0.0,KV3,19.12,20.93,19.05,0,19.7,-1.879999999999999,-1.0399999999999991
7760101,Công tác xã hội,C00,2025,22.86,0.75,KV1,19.12,20.93,19.05,1,19.7,-1.879999999999999,3.16
7760101,Công tác xã hội,C00,2023,17.24,0.25,KV2NT,19.12,20.93,19.05,0,19.7,-1.879999999999999,-2.460000000000001
7760101,Công tác xã hội,C00,2024,21.48,0.5,KV2,19.12,20.93,19.05,1,19.7,-1.879999999999999,1.7800000000000011
7760101,Công tác xã hội,C00,2025,16.76,0.5,KV2,19.12,20.93,19.05,0,19.7,-1.879999999999999,-2.9399999999999977
7760101,Công tác xã hội,C00,2024,20.39,0.5,KV2,19.12,20.93,19.05,0,19.7,-1.879999999999999,0.6900000000000013
7760101,Công tác xã hội,C00,2024,18.12,0.5,KV2,19.12,20.93,19.05,0,19.7,-1.879999999999999,-1.5799999999999983
7760101,Công tác xã hội,D01,2024,20.52,0.5,KV2,20.0,21.75,20.61,0,20.786666666666665,-1.1400000000000006,-0.2666666666666657
7760101,Công tác xã hội,D01,2025,21.7,0.25,KV2NT,20.0,21.75,20.61,1,20.786666666666665,-1.1400000000000006,0.913333333333334
7760101,Công tác xã hội,D01,2025,21.66,0.25,KV2NT,20.0,21.75,20.61,1,20.786666666666665,-1.1400000000000006,0.8733333333333348
7760101,Công tác xã hội,D01,2023,20.13,0.25,KV2NT,20.0,21.75,20.61,1,20.786666666666665,-1.1400000000000006,-0.6566666666666663
7760101,Công tác xã hội,D01,2024,21.72,0.75,KV1,20.0,21.75,20.61,0,20.786666666666665,-1.1400000000000006,0.9333333333333336
7760101,Công tác xã hội,D01,2024,20.4,0.5,KV2,20.0,21.75,20.61,0,20.786666666666665,-1.1400000000000006,-0.3866666666666667
7760101,Công tác xã hội,D01,2024,23.26,0.5,KV2,20.0,21.75,20.61,1,20.786666666666665,-1.1400000000000006,2.4733333333333363
7760101,Công tác xã hội,D01,2025,21.96,0.75,KV1,20.0,21.75,20.61,1,20.786666666666665,-1.1400000000000006,1.1733333333333356
7760101,Công tác xã hội,D01,2023,16.74,0.75,KV1,20.0,21.75,20.61,0,20.786666666666665,-1.1400000000000006,-4.046666666666667
7760101,Công tác xã hội,D01,2023,20.08,0.75,KV1,20.0,21.75,20.61,1,20.786666666666665,-1.1400000000000006,-0.706666666666667
7760102,Công tác thanh thiếu niên,C00,2023,13.09,0.25,KV2NT,17.0,24.5,23.8,0,21.766666666666666,-0.6999999999999993,-8.676666666666666
7760102,Công tác thanh thiếu niên,C00,2025,27.42,0.5,KV2,17.0,24.5,23.8,1,21.766666666666666,-0.6999999999999993,5.653333333333336
7760102,Công tác thanh thiếu niên,C00,2023,17.23,0.25,KV2NT,17.0,24.5,23.8,1,21.766666666666666,-0.6999999999999993,-4.536666666666665
7760102,Công tác thanh thiếu niên,C00,2024,23.07,0.5,KV2,17.0,24.5,23.8,0,21.766666666666666,-0.6999999999999993,1.3033333333333346
7760102,Công tác thanh thiếu niên,C00,2025,24.78,0.25,KV2NT,17.0,24.5,23.8,1,21.766666666666666,-0.6999999999999993,3.0133333333333354
7760102,Công tác thanh thiếu niên,C00,2023,16.33,0.0,KV3,17.0,24.5,23.8,0,21.766666666666666,-0.6999999999999993,-5.436666666666667
7760102,Công tác thanh thiếu niên,C00,2023,17.31,0.75,KV1,17.0,24.5,23.8,1,21.766666666666666,-0.6999999999999993,-4.456666666666667
7760102,Công tác thanh thiếu niên,C00,2023,18.07,0.25,KV2NT,17.0,24.5,23.8,1,21.766666666666666,-0.6999999999999993,-3.6966666666666654
7760102,Công tác thanh thiếu niên,C00,2023,17.8,0.0,KV3,17.0,24.5,23.8,1,21.766666666666666,-0.6999999999999993,-3.966666666666665
7760102,Công tác thanh thiếu niên,C00,2023,19.18,0.5,KV2,17.0,24.5,23.8,1,21.766666666666666,-0.6999999999999993,-2.586666666666666
7760102,Công tác thanh thiếu niên,D01,2023,17.62,0.75,KV1,17.0,24.5,23.8,1,21.766666666666666,-0.6999999999999993,-4.146666666666665
7760102,Công tác thanh thiếu niên,D01,2024,25.47,0.25,KV2NT,17.0,24.5,23.8,1,21.766666666666666,-0.6999999999999993,3.703333333333333
7760102,Công tác thanh thiếu niên,D01,2023,14.23,0.0,KV3,17.0,24.5,23.8,0,21.766666666666666,-0.6999999999999993,-7.536666666666665
7760102,Công tác thanh thiếu niên,D01,2025,22.69,0.75,KV1,17.0,24.5,23.8,0,21.766666666666666,-0.6999999999999993,0.9233333333333356
7760102,Công tác thanh thiếu niên,D01,2024,22.82,0.0,KV3,17.0,24.5,23.8,0,21.766666666666666,-0.6999999999999993,1.0533333333333346
7760102,Công tác thanh thiếu niên,D01,2023,19.31,0.25,KV2NT,17.0,24.5,23.8,1,21.766666666666666,-0.6999999999999993,-2.456666666666667
7760102,Công tác thanh thiếu niên,D01,2023,18.03,0.75,KV1,17.0,24.5,23.8,1,21.766666666666666,-0.6999999999999993,-3.7366666666666646
7760102,Công tác thanh thiếu niên,D01,2025,22.66,0.0,KV3,17.0,24.5,23.8,0,21.766666666666666,-0.6999999999999993,0.8933333333333344
7760102,Công tác thanh thiếu niên,D01,2024,24.57,0.0,KV3,17.0,24.5,23.8,1,21.766666666666666,-0.6999999999999993,2.8033333333333346
7760102,Công tác thanh thiếu niên,D01,2023,18.18,0.5,KV2,17.0,24.5,23.8,1,21.766666666666666,-0.6999999999999993,-3.586666666666666
7760103,Hỗ trợ giáo dục người khuyết tật,C00,2025,19.42,0.5,KV2,22.5,15.0,20.14,0,19.21333333333333,5.140000000000001,0.206666666666667
7760103,Hỗ trợ giáo dục người khuyết tật,C00,2025,19.73,0.25,KV2NT,22.5,15.0,20.14,0,19.21333333333333,5.140000000000001,0.5166666666666657
7760103,Hỗ trợ giáo dục người khuyết tật,C00,2024,14.81,0.25,KV2NT,22.5,15.0,20.14,0,19.21333333333333,5.140000000000001,-4.403333333333334
7760103,Hỗ trợ giáo dục người khuyết tật,C00,2025,17.67,0.5,KV2,22.5,15.0,20.14,0,19.21333333333333,5.140000000000001,-1.543333333333333
7760103,Hỗ trợ giáo dục người khuyết tật,C00,2023,21.61,0.0,KV3,22.5,15.0,20.14,0,19.21333333333333,5.140000000000001,2.3966666666666647
7760103,Hỗ trợ giáo dục người khuyết tật,C00,2024,14.38,0.5,KV2,22.5,15.0,20.14,0,19.21333333333333,5.140000000000001,-4.833333333333334
7760103,Hỗ trợ giáo dục người khuyết tật,C00,2025,20.57,0.0,KV3,22.5,15.0,20.14,1,19.21333333333333,5.140000000000001,1.3566666666666656
7760103,Hỗ trợ giáo dục người khuyết tật,C00,2023,22.78,0.0,KV3,22.5,15.0,20.14,1,19.21333333333333,5.140000000000001,3.5666666666666664
7760103,Hỗ trợ giáo dục người khuyết tật,C00,2023,23.73,0.5,KV2,22.5,15.0,20.14,1,19.21333333333333,5.140000000000001,4.516666666666666
7760103,Hỗ trợ giáo dục người khuyết tật,C00,2024,16.02,0.0,KV3,22.5,15.0,20.14,1,19.21333333333333,5.140000000000001,-3.193333333333335
7760103,Hỗ trợ giáo dục người khuyết tật,D01,2025,21.67,0.5,KV2,21.45,15.0,20.14,1,18.863333333333333,5.140000000000001,2.8066666666666684
7760103,Hỗ trợ giáo dục người khuyết tật,D01,2025,20.21,0.0,KV3,21.45,15.0,20.14,1,18.863333333333333,5.140000000000001,1.3466666666666676
7760103,Hỗ trợ giáo dục người khuyết tật,D01,2024,19.56,0.0,KV3,21.45,15.0,20.14,1,18.863333333333333,5.140000000000001,0.6966666666666654
7760103,Hỗ trợ giáo dục người khuyết tật,D01,2025,20.87,0.75,KV1,21.45,15.0,20.14,1,18.863333333333333,5.140000000000001,2.006666666666668
7760103,Hỗ trợ giáo dục người khuyết tật,D01,2025,17.69,0.5,KV2,21.45,15.0,20.14,0,18.863333333333333,5.140000000000001,-1.173333333333332
7760103,Hỗ trợ giáo dục người khuyết tật,D01,2023,22.27,0.5,KV2,21.45,15.0,20.14,1,18.863333333333333,5.140000000000001,3.4066666666666663
7760103,Hỗ trợ giáo dục người khuyết tật,D01,2025,18.92,0.0,KV3,21.45,15.0,20.14,0,18.863333333333333,5.140000000000001,0.0566666666666684
7760103,Hỗ trợ giáo dục người khuyết tật,D01,2024,17.29,0.75,KV1,21.45,15.0,20.14,1,18.863333333333333,5.140000000000001,-1.573333333333334
7760103,Hỗ trợ giáo dục người khuyết tật,D01,2024,16.46,0.5,KV2,21.45,15.0,20.14,1,18.863333333333333,5.140000000000001,-2.4033333333333324
7760103,Hỗ trợ giáo dục người khuyết tật,D01,2024,12.6,0.25,KV2NT,21.45,15.0,20.14,0,18.863333333333333,5.140000000000001,-6.263333333333334
7810101,Du lịch,A00,2023,18.71,0.0,KV3,18.83,17.33,18.84,0,18.33333333333333,1.5100000000000016,0.3766666666666687
7810101,Du lịch,A00,2024,19.13,0.75,KV1,18.83,17.33,18.84,1,18.33333333333333,1.5100000000000016,0.7966666666666669
7810101,Du lịch,A00,2024,14.02,0.5,KV2,18.83,17.33,18.84,0,18.33333333333333,1.5100000000000016,-4.313333333333333
7810101,Du lịch,A00,2024,16.78,0.25,KV2NT,18.83,17.33,18.84,0,18.33333333333333,1.5100000000000016,-1.553333333333331
7810101,Du lịch,A00,2025,19.63,0.5,KV2,18.83,17.33,18.84,1,18.33333333333333,1.5100000000000016,1.2966666666666669
7810101,Du lịch,A00,2024,18.84,0.0,KV3,18.83,17.33,18.84,1,18.33333333333333,1.5100000000000016,0.5066666666666677
7810101,Du lịch,A00,2023,19.41,0.0,KV3,18.83,17.33,18.84,1,18.33333333333333,1.5100000000000016,1.076666666666668
7810101,Du lịch,A00,2023,17.08,0.25,KV2NT,18.83,17.33,18.84,0,18.33333333333333,1.5100000000000016,-1.253333333333334
7810101,Du lịch,A00,2023,20.04,0.5,KV2,18.83,17.33,18.84,1,18.33333333333333,1.5100000000000016,1.706666666666667
7810101,Du lịch,A00,2024,17.54,0.75,KV1,18.83,17.33,18.84,1,18.33333333333333,1.5100000000000016,-0.793333333333333
7810101,Du lịch,A01,2023,18.04,0.75,KV1,18.08,17.35,18.69,0,18.040000000000003,1.34,-3.552713678800501e-15
7810101,Du lịch,A01,2024,18.53,0.5,KV2,18.08,17.35,18.69,1,18.040000000000003,1.34,0.4899999999999984
7810101,Du lịch,A01,2024,20.1,0.75,KV1,18.08,17.35,18.69,1,18.040000000000003,1.34,2.0599999999999987
7810101,Du lịch,A01,2024,17.31,0.5,KV2,18.08,17.35,18.69,0,18.040000000000003,1.34,-0.730000000000004
7810101,Du lịch,A01,2024,17.97,0.0,KV3,18.08,17.35,18.69,1,18.040000000000003,1.34,-0.0700000000000038
7810101,Du lịch,A01,2024,12.02,0.25,KV2NT,18.08,17.35,18.69,0,18.040000000000003,1.34,-6.020000000000003
7810101,Du lịch,A01,2023,18.6,0.25,KV2NT,18.08,17.35,18.69,1,18.040000000000003,1.34,0.5599999999999987
7810101,Du lịch,A01,2025,20.25,0.75,KV1,18.08,17.35,18.69,1,18.040000000000003,1.34,2.2099999999999973
7810101,Du lịch,A01,2023,18.22,0.0,KV3,18.08,17.35,18.69,1,18.040000000000003,1.34,0.1799999999999961
7810101,Du lịch,A01,2025,19.38,0.75,KV1,18.08,17.35,18.69,1,18.040000000000003,1.34,1.3399999999999963
7810101,Du lịch,C00,2025,18.49,0.0,KV3,18.76,18.78,19.28,0,18.94,0.5,-0.4500000000000028
7810101,Du lịch,C00,2023,18.42,0.5,KV2,18.76,18.78,19.28,0,18.94,0.5,-0.5199999999999996
7810101,Du lịch,C00,2023,19.37,0.0,KV3,18.76,18.78,19.28,1,18.94,0.5,0.4299999999999997
7810101,Du lịch,C00,2024,16.1,0.0,KV3,18.76,18.78,19.28,0,18.94,0.5,-2.84
7810101,Du lịch,C00,2023,18.49,0.75,KV1,18.76,18.78,19.28,0,18.94,0.5,-0.4500000000000028
7810101,Du lịch,C00,2025,20.84,0.5,KV2,18.76,18.78,19.28,1,18.94,0.5,1.8999999999999984
7810101,Du lịch,C00,2025,20.69,0.75,KV1,18.76,18.78,19.28,1,18.94,0.5,1.75
7810101,Du lịch,C00,2023,21.99,0.5,KV2,18.76,18.78,19.28,1,18.94,0.5,3.049999999999997
7810101,Du lịch,C00,2023,21.19,0.5,KV2,18.76,18.78,19.28,1,18.94,0.5,2.25
7810101,Du lịch,C00,2024,20.61,0.5,KV2,18.76,18.78,19.28,1,18.94,0.5,1.6699999999999982
7810101,Du lịch,D01,2023,20.11,0.75,KV1,19.28,19.53,19.58,1,19.46333333333333,0.0499999999999971,0.6466666666666647
7810101,Du lịch,D01,2024,14.95,0.75,KV1,19.28,19.53,19.58,0,19.46333333333333,0.0499999999999971,-4.513333333333335
7810101,Du lịch,D01,2023,18.71,0.75,KV1,19.28,19.53,19.58,0,19.46333333333333,0.0499999999999971,-0.7533333333333339
7810101,Du lịch,D01,2025,21.44,0.5,KV2,19.28,19.53,19.58,1,19.46333333333333,0.0499999999999971,1.9766666666666663
7810101,Du lịch,D01,2023,18.39,0.75,KV1,19.28,19.53,19.58,0,19.46333333333333,0.0499999999999971,-1.073333333333334
7810101,Du lịch,D01,2024,19.34,0.5,KV2,19.28,19.53,19.58,0,19.46333333333333,0.0499999999999971,-0.1233333333333348
